"msgId","msgSvrId","type","status","isSend","isShowTimer","createTime","talker","content","imgPath","reserved","lvbuffer","transContent","transBrandWording","talkerId","bizClientMsgId","bizChatId","bizChatUserId","msgSeq","flag"
"92351","6421585347796935467","1","3","1","","1538055601000","gh_486994bdc191","你能告诉我你问这个的真实目的么？","","","{","","","38","","-1","","674985437","0"
"92352","5197360697158855244","1","3","0","","1538055602000","gh_486994bdc191","这年头谁知道呢","","","{","","","38","","-1","","674985438","0"
"92353","5137640201515787258","1","3","1","","1538055606000","gh_486994bdc191","怎么闻出来的？","","","{","","","38","","-1","","674985439","0"
"92354","8431701877239933732","1","3","0","","1538055608000","gh_486994bdc191","酸甜也可以闻出来的啊","","","{","","","38","","-1","","674985440","0"
"92355","4204515309052881862","1","3","1","","1538055612000","gh_486994bdc191","那是，你现在被我彻底折服了吧。","","","{","","","38","","-1","","674985441","0"
"92356","3542038818664126386","1","3","0","","1538055613000","gh_486994bdc191","哈哈哈恭喜你答对了","","","{","","","38","","-1","","674985442","0"
"92357","5736582481638405495","1","3","1","","1538055618000","gh_486994bdc191","不许吃，吃了会变成死胖子的！","","","{","","","38","","-1","","674985443","0"
"92358","9116649816611682370","1","3","0","","1538055619000","gh_486994bdc191","怎么减肥","","","{","","","38","","-1","","674985444","0"
"92359","7392031887679592849","1","3","1","","1538055623000","gh_486994bdc191","呵呵，那要看那个人是不是也是爱你的，如果是的话，就会了","","","{","","","38","","-1","","674985445","0"
"92360","3332488605644878872","1","3","0","","1538055624000","gh_486994bdc191","什么意思","","","{","","","38","","-1","","674985446","0"
"92361","3837729806459163587","1","3","1","","1538055629000","gh_486994bdc191","这倒是，世事难料啊","","","{","","","38","","-1","","674985447","0"
"92362","4763691589248817174","1","3","0","","1538055630000","gh_486994bdc191","祝福然后安静走开","","","{","","","38","","-1","","674985448","0"
"92363","1638690717074933212","1","3","1","","1538055635000","gh_486994bdc191","虚心使人进步，进步使人骄傲，骄傲使人落后。","","","{","","","38","","-1","","674985449","0"
"92364","4180042378679358290","1","3","0","","1538055636000","gh_486994bdc191","我不虚心，也不骄傲，所以我原地踏步","","","{","","","38","","-1","","674985450","0"
"92365","7674154830293502805","1","3","1","","1538055641000","gh_486994bdc191","答对了有没有奖励","","","{","","","38","","-1","","674985451","0"
"92366","2410791356994102984","1","3","0","","1538055642000","gh_486994bdc191","奖励一个棒棒糖","","","{","","","38","","-1","","674985452","0"
"92367","5243282471704742902","1","3","1","","1538055646000","gh_486994bdc191","休息饮食结合运动","","","{","","","38","","-1","","674985453","0"
"92368","288072486537066179","1","3","0","","1538055647000","gh_486994bdc191","放假什么的最爱了，好好玩啊~","","","{","","","38","","-1","","674985454","0"
"92369","4312672058003232027","1","3","1","","1538055652000","gh_486994bdc191","哈哈，米什么意思啊","","","{","","","38","","-1","","674985455","0"
"92370","9100324751752711929","1","3","0","","1538055654000","gh_486994bdc191","猜来猜去米啥意思。","","","{","","","38","","-1","","674985456","0"
"92371","6356333761950812008","1","3","1","","1538055658000","gh_486994bdc191","干嘛总让我走开","","","{","","","38","","-1","","674985457","0"
"92372","6587231053134817412","1","3","0","","1538055659000","gh_486994bdc191","谁给你的勇气","","","{","","","38","","-1","","674985458","0"
"92373","8484650933863458888","1","3","1","","1538055664000","gh_486994bdc191","不是吧？","","","{","","","38","","-1","","674985459","0"
"92374","494729866502855202","1","3","0","","1538055664001","gh_486994bdc191","对了，那个叫《勇气》的歌知道吧","","","{","","","38","","-1","","674985460","0"
"92375","6881002604260514346","1","3","1","","1538055669000","gh_486994bdc191","我不吃糖现在就够重了","","","{","","","38","","-1","","674985461","0"
"92376","120835609719274482","1","3","0","","1538055670000","gh_486994bdc191","那你吃糖么","","","{","","","38","","-1","","674985462","0"
"92377","2090198500234636611","1","3","1","","1538055675000","gh_486994bdc191","什么好好玩呀，也带人家一起嘛。","","","{","","","38","","-1","","674985463","0"
"92378","4593112918674016045","1","3","0","","1538055676000","gh_486994bdc191","好好玩玩你","","","{","","","38","","-1","","674985464","0"
"92379","7740519874599610253","1","3","1","","1538055681000","gh_486994bdc191","这是你猜不到的借口吧！","","","{","","","38","","-1","","674985465","0"
"92380","5021053043810742564","1","3","0","","1538055682000","gh_486994bdc191","为什么是借口？。","","","{","","","38","","-1","","674985466","0"
"92381","1733791633401033144","1","3","1","","1538055686000","gh_486994bdc191","你呀","","","{","","","38","","-1","","674985467","0"
"92382","2969897358392428745","1","3","0","","1538055687000","gh_486994bdc191","you happy jiu ok","","","{","","","38","","-1","","674985468","0"
"92383","4434455628397142171","1","3","1","","1538055692000","gh_486994bdc191","你又开始突发奇想了。","","","{","","","38","","-1","","674985469","0"
"92384","2408735870499128836","1","3","0","","1538055693000","gh_486994bdc191","我又开始想了","","","{","","","38","","-1","","674985470","0"
"92385","8156319109211583002","1","3","1","","1538055698000","gh_486994bdc191","我不吃","","","{","","","38","","-1","","674985471","0"
"92386","3460213544665403024","1","3","0","","1538055699000","gh_486994bdc191","为啥不吃？","","","{","","","38","","-1","","674985472","0"
"92387","4481927128162191788","1","3","0","","1538055701000","gh_486994bdc191","（心想：吃货本性暴露了）","","","{","","","38","","-1","","674985473","0"
"92388","8527522212836685643","1","3","1","","1538055703000","gh_486994bdc191","嗯嗯我老在玩呢","","","{","","","38","","-1","","674985474","0"
"92389","2483810309012500045","1","3","0","","1538055705000","gh_486994bdc191","你玩什么游戏呢","","","{","","","38","","-1","","674985475","0"
"92390","4866726620067315945","1","3","1","","1538055709000","gh_486994bdc191","还是直视问题的人勇敢，可不要总找借口啊。","","","{","","","38","","-1","","674985476","0"
"92391","4877260181314775453","1","3","0","","1538055711000","gh_486994bdc191","借口 啊 都是 借口","","","{","","","38","","-1","","674985477","0"
"92392","1239068117557244103","1","3","1","","1538055715000","gh_486994bdc191","你开心喝酒好了","","","{","","","38","","-1","","674985478","0"
"92393","1049364966237173392","1","3","0","","1538055717000","gh_486994bdc191","小菜一碟啊~","","","{","","","38","","-1","","674985479","0"
"92394","1218361358637471464","1","3","1","","1538055720000","gh_486994bdc191","一起吗？","","","{","","","38","","-1","","674985480","0"
"92395","4662989344632139792","1","3","0","","1538055721000","gh_486994bdc191","是不是嘛.","","","{","","","38","","-1","","674985481","0"
"92396","2245557378883822238","1","3","1","","1538055726000","gh_486994bdc191","没吃的","","","{","","","38","","-1","","674985482","0"
"92397","5472917517555605108","1","3","0","","1538055727000","gh_486994bdc191","然后就会长胖！","","","{","","","38","","-1","","674985483","0"
"92398","6561628512910499079","1","3","1","","1538055732000","gh_486994bdc191","你这句话把握搞懵了。","","","{","","","38","","-1","","674985484","0"
"92399","7809687854073298349","1","3","0","","1538055733000","gh_486994bdc191","我也已经懵了。","","","{","","","38","","-1","","674985485","0"
"92400","6740738901383826768","1","3","1","","1538055738000","gh_486994bdc191","好囧啊好囧","","","{","","","38","","-1","","674985486","0"
"92401","2049435887670905022","1","3","0","","1538055739000","gh_486994bdc191","那好吧...囧...。","","","{","","","38","","-1","","674985487","0"
"92402","4811626037475835010","1","3","1","","1538055743000","gh_486994bdc191","借口被拆穿后会显得特别可笑","","","{","","","38","","-1","","674985488","0"
"92403","7801611905194254455","1","3","0","","1538055744000","gh_486994bdc191","你自己，显得很可笑。","","","{","","","38","","-1","","674985489","0"
"92404","5142152107760809896","1","3","1","","1538055749000","gh_486994bdc191","哟，这么厉害呀！","","","{","","","38","","-1","","674985490","0"
"92405","1758118873406848336","1","3","0","","1538055749001","gh_486994bdc191","还没开.一般厉害.","","","{","","","38","","-1","","674985491","0"
"92406","5929016640416360036","1","3","1","","1538055754000","gh_486994bdc191","真的","","","{","","","38","","-1","","674985492","0"
"92407","2146722799397502502","1","3","0","","1538055755000","gh_486994bdc191","为什么..","","","{","","","38","","-1","","674985493","0"
"92408","8664289194077688517","1","3","1","","1538055760000","gh_486994bdc191","吃饱就会长胖吗","","","{","","","38","","-1","","674985494","0"
"92409","5685641920128316185","1","3","0","","1538055761000","gh_486994bdc191","吃多会长胖的。","","","{","","","38","","-1","","674985495","0"
"92410","6567052471660006306","1","3","1","","1538055766000","gh_486994bdc191","别懵啊。剧情很好懂啊。","","","{","","","38","","-1","","674985496","0"
"92411","5906023389199626634","1","3","0","","1538055767000","gh_486994bdc191","不是很懂这剧情。","","","{","","","38","","-1","","674985497","0"
"92412","8310482128836601753","1","3","1","","1538055771000","gh_486994bdc191","这个表情很可爱呢！","","","{","","","38","","-1","","674985498","0"
"92413","6853601082477853906","1","3","0","","1538055772000","gh_486994bdc191","哈哈哈，真的好可爱，那表情。","","","{","","","38","","-1","","674985499","0"
"92414","5919641823923604332","1","3","1","","1538055777000","gh_486994bdc191","笑我傻？","","","{","","","38","","-1","","674985500","0"
"92415","8319785191211246195","1","3","0","","1538055778000","gh_486994bdc191","朕聪明但朕也可爱.","","","{","","","38","","-1","","674985501","0"
"92416","4466841285141212546","1","3","1","","1538055783000","gh_486994bdc191","不厉害。","","","{","","","38","","-1","","674985502","0"
"92417","6013369454786136490","1","3","0","","1538055784000","gh_486994bdc191","当然厉害","","","{","","","38","","-1","","674985503","0"
"92418","1565554790694771254","1","3","1","","1538055788000","gh_486994bdc191","不错","","","{","","","38","","-1","","674985504","0"
"92419","6874405136989435812","1","3","1","","1538055794000","gh_486994bdc191","来吧晚上吃饭减肥","","","{","","","38","","-1","","674985505","0"
"92420","8369157489805401875","1","3","0","","1538055795000","gh_486994bdc191","减肥呢，晚上不吃饭。","","","{","","","38","","-1","","674985506","0"
"92421","8444544238112002561","1","3","1","","1538055799000","gh_486994bdc191","我只一笑不说话","","","{","","","38","","-1","","674985507","0"
"92422","4767009206676413869","1","3","0","","1538055801000","gh_486994bdc191","我只笑笑，礼貌回复","","","{","","","38","","-1","","674985508","0"
"92423","9183742223546320368","1","3","0","","1538055801001","gh_486994bdc191","还好还好..","","","{","","","38","","-1","","674985509","0"
"92424","1194422326446793949","1","3","1","","1538055805000","gh_486994bdc191","好有杀伤力的小眼神","","","{","","","38","","-1","","674985510","0"
"92425","834471995921780785","1","3","0","","1538055806000","gh_486994bdc191","眼神能用文字描述吗??","","","{","","","38","","-1","","674985511","0"
"92426","6375462433231006722","1","3","1","","1538055811000","gh_486994bdc191","朕是别人给你起的还是自封的？","","","{","","","38","","-1","","674985512","0"
"92427","3726629993758703442","1","3","0","","1538055812000","gh_486994bdc191","也没有朕。","","","{","","","38","","-1","","674985513","0"
"92428","6539365219698756961","1","3","1","","1538055816000","gh_486994bdc191","粉一个呗～","","","{","","","38","","-1","","674985514","0"
"92429","5736544334330355178","1","3","0","","1538055817000","gh_486994bdc191","粉啦，小乖乖","","","{","","","38","","-1","","674985515","0"
"92430","7348214505002541476","1","3","1","","1538055822000","gh_486994bdc191","不会饿吗？","","","{","","","38","","-1","","674985516","0"
"92431","8057746709446814294","1","3","0","","1538055823000","gh_486994bdc191","吃恋爱饭","","","{","","","38","","-1","","674985517","0"
"92432","6120805299350751572","1","3","1","","1538055828000","gh_486994bdc191","你的笑而不语让我很是捉摸不透。","","","{","","","38","","-1","","674985518","0"
"92433","3856410462389443242","1","3","0","","1538055829000","gh_486994bdc191","捉摸不透天蝎。","","","{","","","38","","-1","","674985519","0"
"92434","2467727164446818888","1","3","1","","1538055833000","gh_486994bdc191","嗯，你答应了可别反悔啊","","","{","","","38","","-1","","674985520","0"
"92435","7617354924220743432","1","3","1","","1538055839000","gh_486994bdc191","透过话语会读懂一些心理。","","","{","","","38","","-1","","674985521","0"
"92436","9161432259401168143","1","3","0","","1538055840000","gh_486994bdc191","读得懂吗？。","","","{","","","38","","-1","","674985522","0"
"92437","2760015876868117196","1","3","1","","1538055845000","gh_486994bdc191","这么特别的自称，你还是叛逆青年啊。","","","{","","","38","","-1","","674985523","0"
"92438","9082016303273165579","1","3","0","","1538055845001","gh_486994bdc191","分手吧","","","{","","","38","","-1","","674985524","0"
"92439","886546761674142352","1","3","0","","1538055847000","gh_486994bdc191","不是自嘲","","","{","","","38","","-1","","674985525","0"
"92440","529667369657633942","1","3","1","","1538055850000","gh_486994bdc191","谁叫小乖乖？","","","{","","","38","","-1","","674985526","0"
"92441","7903639176341250346","1","3","0","","1538055851000","gh_486994bdc191","除了你还有谁？？","","","{","","","38","","-1","","674985527","0"
"92442","4177719083305711230","1","3","1","","1538055856000","gh_486994bdc191","你想表达什么意思？","","","{","","","38","","-1","","674985528","0"
"92443","5848117015151554560","1","3","0","","1538055857000","gh_486994bdc191","没什么.","","","{","","","38","","-1","","674985529","0"
"92444","8979951203919813135","1","3","1","","1538055861000","gh_486994bdc191","捉摸不透吧，小脑袋再挠也没用，笨。","","","{","","","38","","-1","","674985530","0"
